PersonID,PersonName,SchoolID,SchoolName,SchoolCampus,DepartmentName,DepartmentID,BirthDate,StillWorking,JobID,JobTitle,Earnings,EarningsYear
1372,Dawn James,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,06/04/1993,no,JOB2,Lecturer,127759,2015
1372,Dawn James,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,06/04/1993,no,JOB7,Scientist,63674,2010
1372,Dawn James,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,06/04/1993,no,JOB5,Engineer,50136,2011
1373,Jane Morris,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,10/23/1957,no,JOB3,Administrator,149477,2014
1373,Jane Morris,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,10/23/1957,no,JOB6,Researcher,210920,2011
1373,Jane Morris,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,10/23/1957,no,JOB6,Researcher,247440,2012
1373,Jane Morris,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,10/23/1957,no,JOB2,Lecturer,257277,2014
1373,Jane Morris,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,10/23/1957,no,JOB3,Administrator,235860,2015
1374,Anita Simpson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,08/12/1998,yes,JOB8,Analyst,98532,2016
1374,Anita Simpson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,08/12/1998,no,JOB8,Analyst,131399,2019
1374,Anita Simpson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,08/12/1998,no,JOB2,Lecturer,84980,2018
1374,Anita Simpson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,08/12/1998,no,JOB8,Analyst,153210,2019
1374,Anita Simpson,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,08/12/1998,no,JOB1,Professor,143059,2017
1375,Allison Carey,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/20/1961,no,JOB4,Coordinator,293345,2022
1375,Allison Carey,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/20/1961,no,JOB2,Lecturer,257277,2022
1375,Allison Carey,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/20/1961,no,JOB5,Engineer,40073,2012
1375,Allison Carey,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/20/1961,no,JOB8,Analyst,89615,2010
1376,Taylor Watson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,05/12/1972,no,JOB5,Engineer,420409,2014
1377,Charles Rice,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,07/02/1996,no,JOB5,Engineer,247391,2022
1378,Kristy Noble,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,04/10/1977,no,JOB5,Engineer,410535,2015
1378,Kristy Noble,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,04/10/1977,no,JOB8,Analyst,168579,2016
1378,Kristy Noble,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,04/10/1977,no,JOB2,Lecturer,445354,2021
1379,Adam Brown,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/24/1967,no,JOB3,Administrator,332609,2022
1379,Adam Brown,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/24/1967,no,JOB2,Lecturer,69884,2016
1379,Adam Brown,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/24/1967,no,JOB6,Researcher,373752,2016
1379,Adam Brown,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/24/1967,no,JOB7,Scientist,344462,2020
1380,Cynthia Miller,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,07/17/1966,no,JOB5,Engineer,276406,2022
1380,Cynthia Miller,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,07/17/1966,no,JOB5,Engineer,210949,2016
1380,Cynthia Miller,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,07/17/1966,no,JOB6,Researcher,336232,2010
1380,Cynthia Miller,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,07/17/1966,no,JOB3,Administrator,167172,2020
1381,Nathan Washington,NELK7SCK,University of Texas,Houston,Biology,DEPT5,05/19/1975,no,JOB5,Engineer,267289,2014
1381,Nathan Washington,NELK7SCK,University of Texas,Houston,Biology,DEPT5,05/19/1975,no,JOB5,Engineer,210380,2015
1381,Nathan Washington,NELK7SCK,University of Texas,Houston,Biology,DEPT5,05/19/1975,no,JOB8,Analyst,143059,2018
1381,Nathan Washington,NELK7SCK,University of Texas,Houston,Biology,DEPT5,05/19/1975,no,JOB5,Engineer,203345,2021
1381,Nathan Washington,NELK7SCK,University of Texas,Houston,Biology,DEPT5,05/19/1975,no,JOB1,Professor,248138,2016
1382,Michael Allen,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,04/12/1955,yes,JOB1,Professor,223998,2019
1382,Michael Allen,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,04/12/1955,no,JOB7,Scientist,165840,2017
1383,Michelle Harris,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,09/20/1978,no,JOB6,Researcher,375436,2010
1383,Michelle Harris,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,09/20/1978,no,JOB3,Administrator,91862,2022
1383,Michelle Harris,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,09/20/1978,no,JOB6,Researcher,342740,2015
1383,Michelle Harris,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,09/20/1978,no,JOB6,Researcher,341531,2021
1384,Nicholas Burnett,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/10/1982,no,JOB3,Administrator,356188,2010
1384,Nicholas Burnett,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/10/1982,no,JOB7,Scientist,436760,2022
1384,Nicholas Burnett,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/10/1982,no,JOB6,Researcher,43718,2022
1384,Nicholas Burnett,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,03/10/1982,no,JOB8,Analyst,178541,2021
1385,Tara Woodard,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,10/09/1971,no,JOB8,Analyst,255885,2019
1386,David Morris,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,05/15/1966,yes,JOB5,Engineer,116934,2014
1386,David Morris,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,05/15/1966,no,JOB7,Scientist,260356,2013
1386,David Morris,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,05/15/1966,no,JOB5,Engineer,311852,2013
1386,David Morris,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,05/15/1966,no,JOB5,Engineer,276135,2010
1387,Amanda Dawson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,09/18/1967,no,JOB6,Researcher,127759,2017
1387,Amanda Dawson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,09/18/1967,no,JOB3,Administrator,370543,2020
1387,Amanda Dawson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,09/18/1967,no,JOB4,Coordinator,326892,2011
1387,Amanda Dawson,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,09/18/1967,no,JOB4,Coordinator,326892,2013
1388,Sonya Mendoza,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,10/13/1965,no,JOB8,Analyst,191908,2016
1388,Sonya Mendoza,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,10/13/1965,no,JOB7,Scientist,98607,2022
1388,Sonya Mendoza,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,10/13/1965,no,JOB4,Coordinator,113165,2012
1388,Sonya Mendoza,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,10/13/1965,no,JOB7,Scientist,341163,2012
1388,Sonya Mendoza,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,10/13/1965,no,JOB3,Administrator,56397,2014
1389,Mary Brown MD,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,04/19/1976,yes,JOB8,Analyst,111500,2015
1389,Mary Brown MD,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,04/19/1976,no,JOB1,Professor,410871,2020
1389,Mary Brown MD,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,04/19/1976,no,JOB4,Coordinator,167454,2010
1389,Mary Brown MD,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,04/19/1976,no,JOB2,Lecturer,278290,2018
1389,Mary Brown MD,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,04/19/1976,no,JOB8,Analyst,67590,2014
1390,Victoria Rogers,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,07/15/1965,yes,JOB1,Professor,404239,2016
1390,Victoria Rogers,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,07/15/1965,no,JOB1,Professor,67590,2010
1391,Michael Jackson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,08/01/1975,no,JOB8,Analyst,171866,2011
1391,Michael Jackson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,08/01/1975,no,JOB7,Scientist,352465,2022
1391,Michael Jackson,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,08/01/1975,no,JOB4,Coordinator,102854,2022
1392,Hannah Wolf,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,07/27/1999,no,JOB3,Administrator,311687,2017
1392,Hannah Wolf,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,07/27/1999,no,JOB1,Professor,124198,2019
1393,Tracey Schroeder,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/19/1988,yes,JOB1,Professor,62961,2011
1393,Tracey Schroeder,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/19/1988,no,JOB2,Lecturer,398236,2010
1394,Theresa Johnson,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,07/24/1974,no,JOB8,Analyst,404668,2015
1394,Theresa Johnson,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,07/24/1974,no,JOB1,Professor,85953,2020
1395,Charles Lewis,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,01/13/1991,no,JOB7,Scientist,355730,2019
1395,Charles Lewis,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,01/13/1991,no,JOB4,Coordinator,153628,2015
1395,Charles Lewis,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,01/13/1991,no,JOB7,Scientist,74787,2021
1396,Margaret Lewis,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,03/27/1964,no,JOB5,Engineer,189949,2010
1396,Margaret Lewis,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,03/27/1964,no,JOB6,Researcher,420675,2013
1396,Margaret Lewis,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,03/27/1964,no,JOB2,Lecturer,404486,2022
1397,Patricia Smith,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/01/1960,no,JOB8,Analyst,372521,2016
1397,Patricia Smith,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/01/1960,no,JOB5,Engineer,359215,2015
1397,Patricia Smith,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/01/1960,no,JOB7,Scientist,314505,2018
1397,Patricia Smith,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/01/1960,no,JOB5,Engineer,191908,2019
1397,Patricia Smith,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,09/01/1960,no,JOB6,Researcher,367806,2018
1398,Scott Williams,NELK7SCK,University of Texas,Austin,Biology,DEPT5,12/20/1989,yes,JOB1,Professor,410535,2021
1398,Scott Williams,NELK7SCK,University of Texas,Austin,Biology,DEPT5,12/20/1989,no,JOB7,Scientist,398236,2022
1398,Scott Williams,NELK7SCK,University of Texas,Austin,Biology,DEPT5,12/20/1989,no,JOB7,Scientist,445419,2021
1398,Scott Williams,NELK7SCK,University of Texas,Austin,Biology,DEPT5,12/20/1989,no,JOB1,Professor,344462,2011
1399,Maria Rich,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,07/17/1975,no,JOB7,Scientist,259762,2012
1399,Maria Rich,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,07/17/1975,no,JOB2,Lecturer,212328,2011
1399,Maria Rich,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,07/17/1975,no,JOB1,Professor,240928,2020
1399,Maria Rich,NELK7SCK,University of Texas,Dallas,Biology,DEPT5,07/17/1975,no,JOB3,Administrator,371240,2022
1400,Bonnie Arroyo,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,11/21/1954,no,JOB5,Engineer,96394,2022
1400,Bonnie Arroyo,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,11/21/1954,no,JOB5,Engineer,400842,2014
1400,Bonnie Arroyo,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,11/21/1954,no,JOB3,Administrator,63674,2011
1400,Bonnie Arroyo,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,11/21/1954,no,JOB3,Administrator,179896,2014
1401,Jermaine Hawkins,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,06/05/1984,yes,JOB5,Engineer,449390,2010
1402,Donald Morrison,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,07/19/1983,yes,JOB6,Researcher,127421,2011
1403,Brian Grant,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,01/08/1979,no,JOB7,Scientist,175522,2021
1403,Brian Grant,E3JDACPY,University of Florida,Miami,Computer Engineering,DEPT9,01/08/1979,no,JOB5,Engineer,421033,2019
1404,Jennifer Davis,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/23/1993,no,JOB4,Coordinator,164998,2014
1404,Jennifer Davis,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/23/1993,no,JOB1,Professor,352612,2020
1404,Jennifer Davis,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/23/1993,no,JOB1,Professor,98532,2019
1404,Jennifer Davis,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,04/23/1993,no,JOB6,Researcher,344462,2020
1405,Edward Delgado,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,08/21/1988,no,JOB1,Professor,135855,2022
1405,Edward Delgado,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,08/21/1988,no,JOB4,Coordinator,445456,2018
1405,Edward Delgado,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,08/21/1988,no,JOB1,Professor,164156,2017
1405,Edward Delgado,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,08/21/1988,no,JOB6,Researcher,266568,2017
1406,Erika Guzman,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,12/16/1968,no,JOB7,Scientist,74787,2020
1406,Erika Guzman,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,12/16/1968,no,JOB2,Lecturer,112889,2022
1406,Erika Guzman,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,12/16/1968,no,JOB8,Analyst,195971,2016
1406,Erika Guzman,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,12/16/1968,no,JOB4,Coordinator,97411,2018
1406,Erika Guzman,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,12/16/1968,no,JOB6,Researcher,422065,2020
1407,Timothy Chavez,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,05/13/1981,no,JOB7,Scientist,371240,2016
1407,Timothy Chavez,KN0XV3NZ,University of Massachusetts,Dartmouth,Computer Science,DEPT1,05/13/1981,no,JOB2,Lecturer,352465,2016
1408,William Higgins,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,08/06/1959,yes,JOB4,Coordinator,182593,2019
1409,Justin Patel DVM,NELK7SCK,University of Texas,Austin,Biology,DEPT5,07/11/1973,no,JOB6,Researcher,63674,2013
1409,Justin Patel DVM,NELK7SCK,University of Texas,Austin,Biology,DEPT5,07/11/1973,no,JOB2,Lecturer,274343,2022
1409,Justin Patel DVM,NELK7SCK,University of Texas,Austin,Biology,DEPT5,07/11/1973,no,JOB8,Analyst,311852,2013
1409,Justin Patel DVM,NELK7SCK,University of Texas,Austin,Biology,DEPT5,07/11/1973,no,JOB5,Engineer,146555,2014
1409,Justin Patel DVM,NELK7SCK,University of Texas,Austin,Biology,DEPT5,07/11/1973,no,JOB4,Coordinator,355730,2020
1410,Daniel Hernandez,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,01/31/1974,no,JOB4,Coordinator,118989,2010
1410,Daniel Hernandez,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,01/31/1974,no,JOB8,Analyst,424865,2013
1410,Daniel Hernandez,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,01/31/1974,no,JOB4,Coordinator,172656,2018
1410,Daniel Hernandez,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,01/31/1974,no,JOB2,Lecturer,161447,2022
1410,Daniel Hernandez,NELK7SCK,University of Texas,San Antonio,Biology,DEPT5,01/31/1974,no,JOB7,Scientist,68668,2022
1411,Christopher Suarez,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,10/07/1955,no,JOB6,Researcher,376492,2010
1412,Andrea Gordon,NELK7SCK,University of Texas,Houston,Biology,DEPT5,08/26/1961,yes,JOB8,Analyst,107292,2022
1412,Andrea Gordon,NELK7SCK,University of Texas,Houston,Biology,DEPT5,08/26/1961,no,JOB1,Professor,383219,2017
1412,Andrea Gordon,NELK7SCK,University of Texas,Houston,Biology,DEPT5,08/26/1961,no,JOB8,Analyst,116934,2022
1412,Andrea Gordon,NELK7SCK,University of Texas,Houston,Biology,DEPT5,08/26/1961,no,JOB3,Administrator,367806,2020
1412,Andrea Gordon,NELK7SCK,University of Texas,Houston,Biology,DEPT5,08/26/1961,no,JOB3,Administrator,309994,2014
1413,Mark Massey,NELK7SCK,University of Texas,Houston,Biology,DEPT5,03/15/1977,yes,JOB1,Professor,119563,2011
1413,Mark Massey,NELK7SCK,University of Texas,Houston,Biology,DEPT5,03/15/1977,no,JOB2,Lecturer,336739,2022
1413,Mark Massey,NELK7SCK,University of Texas,Houston,Biology,DEPT5,03/15/1977,no,JOB3,Administrator,366078,2016
1414,Terri Leonard,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,12/18/1977,no,JOB7,Scientist,338663,2013
1414,Terri Leonard,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,12/18/1977,no,JOB4,Coordinator,351272,2021
1414,Terri Leonard,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,12/18/1977,no,JOB7,Scientist,282996,2017
1414,Terri Leonard,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,12/18/1977,no,JOB6,Researcher,236649,2013
1415,Maria Villegas,NELK7SCK,University of Texas,Houston,Biology,DEPT5,06/28/1991,no,JOB6,Researcher,124198,2017
1415,Maria Villegas,NELK7SCK,University of Texas,Houston,Biology,DEPT5,06/28/1991,no,JOB7,Scientist,330609,2015
1415,Maria Villegas,NELK7SCK,University of Texas,Houston,Biology,DEPT5,06/28/1991,no,JOB6,Researcher,116934,2011
1415,Maria Villegas,NELK7SCK,University of Texas,Houston,Biology,DEPT5,06/28/1991,no,JOB2,Lecturer,142788,2020
1416,Kevin Lynn,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,04/03/1980,yes,JOB3,Administrator,190177,2019
1416,Kevin Lynn,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,04/03/1980,no,JOB6,Researcher,360629,2020
1417,Karen Ross,NELK7SCK,University of Texas,Austin,Biology,DEPT5,03/26/1962,yes,JOB3,Administrator,307746,2011
1417,Karen Ross,NELK7SCK,University of Texas,Austin,Biology,DEPT5,03/26/1962,no,JOB3,Administrator,242235,2020
1417,Karen Ross,NELK7SCK,University of Texas,Austin,Biology,DEPT5,03/26/1962,no,JOB2,Lecturer,141123,2020
1417,Karen Ross,NELK7SCK,University of Texas,Austin,Biology,DEPT5,03/26/1962,no,JOB2,Lecturer,260892,2011
1417,Karen Ross,NELK7SCK,University of Texas,Austin,Biology,DEPT5,03/26/1962,no,JOB8,Analyst,422065,2017
1418,Sean Bradford,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,06/01/1975,yes,JOB8,Analyst,166956,2012
1418,Sean Bradford,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,06/01/1975,no,JOB2,Lecturer,164156,2018
1418,Sean Bradford,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,06/01/1975,no,JOB4,Coordinator,277636,2015
1418,Sean Bradford,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,06/01/1975,no,JOB5,Engineer,132122,2022
1418,Sean Bradford,E2EGFYJD,University of Illinois,Urbana-Champaign,Biology,DEPT5,06/01/1975,no,JOB8,Analyst,164998,2013
1419,Tracy Durham,NELK7SCK,University of Texas,Houston,Biology,DEPT5,06/28/1965,no,JOB5,Engineer,364450,2018
1420,Shelley Hamilton,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/01/1994,yes,JOB8,Analyst,427230,2012
1420,Shelley Hamilton,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/01/1994,no,JOB1,Professor,161723,2013
1420,Shelley Hamilton,E3JDACPY,University of Florida,Tampa,Computer Engineering,DEPT9,01/01/1994,no,JOB6,Researcher,380584,2011
1421,Mitchell Santana,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,02/11/1992,yes,JOB6,Researcher,264261,2013
1421,Mitchell Santana,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,02/11/1992,no,JOB4,Coordinator,222434,2021
1421,Mitchell Santana,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,02/11/1992,no,JOB8,Analyst,303539,2015
1421,Mitchell Santana,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,02/11/1992,no,JOB1,Professor,154190,2016
1422,Laura Bender,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,11/25/1974,no,JOB2,Lecturer,317461,2012
1422,Laura Bender,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,11/25/1974,no,JOB6,Researcher,195971,2022
1422,Laura Bender,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,11/25/1974,no,JOB7,Scientist,212328,2022
1422,Laura Bender,E2EGFYJD,University of Illinois,Springfield,Biology,DEPT5,11/25/1974,no,JOB7,Scientist,94287,2017
1423,Brian Quinn,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,09/22/1970,no,JOB4,Coordinator,143059,2020
1423,Brian Quinn,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,09/22/1970,no,JOB7,Scientist,307746,2019
1423,Brian Quinn,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,09/22/1970,no,JOB6,Researcher,359215,2018
1423,Brian Quinn,KN0XV3NZ,University of Massachusetts,Boston,Computer Science,DEPT1,09/22/1970,no,JOB1,Professor,114713,2020
1424,Kimberly Bradshaw,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/19/1963,no,JOB2,Lecturer,338619,2019
1424,Kimberly Bradshaw,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/19/1963,no,JOB6,Researcher,212819,2012
1424,Kimberly Bradshaw,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/19/1963,no,JOB7,Scientist,96203,2017
1424,Kimberly Bradshaw,7R3NFGWK,University of California,Berkeley,Computer Science,DEPT1,12/19/1963,no,JOB3,Administrator,386631,2014
1425,Jordan Reeves,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,03/07/1971,no,JOB6,Researcher,384104,2011
1425,Jordan Reeves,E3JDACPY,University of Florida,Gainesville,Computer Engineering,DEPT9,03/07/1971,no,JOB1,Professor,69122,2015
1426,Brittany Huber,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,03/02/1981,no,JOB3,Administrator,116934,2018
1426,Brittany Huber,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,03/02/1981,no,JOB2,Lecturer,131643,2016
1426,Brittany Huber,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,03/02/1981,no,JOB8,Analyst,311711,2020
1426,Brittany Huber,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,03/02/1981,no,JOB7,Scientist,220702,2012
1426,Brittany Huber,7R3NFGWK,University of California,Los Angeles,Computer Science,DEPT1,03/02/1981,no,JOB5,Engineer,445419,2020
1427,Madison Cabrera,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,05/06/1995,yes,JOB4,Coordinator,326892,2017
1427,Madison Cabrera,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,05/06/1995,no,JOB4,Coordinator,358069,2013
1428,Jamie Gross,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,06/04/1956,no,JOB7,Scientist,43718,2020
1428,Jamie Gross,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,06/04/1956,no,JOB8,Analyst,148964,2020
1429,Katherine Page,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,02/23/1993,no,JOB8,Analyst,268825,2016
1429,Katherine Page,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,02/23/1993,no,JOB8,Analyst,222434,2022
1429,Katherine Page,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,02/23/1993,no,JOB8,Analyst,116934,2018
1429,Katherine Page,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,02/23/1993,no,JOB5,Engineer,255424,2012
1429,Katherine Page,7R3NFGWK,University of California,Davis,Computer Science,DEPT1,02/23/1993,no,JOB8,Analyst,199748,2017
1430,Mrs. Ashley Williams,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,03/30/1982,no,JOB4,Coordinator,62961,2013
1430,Mrs. Ashley Williams,KN0XV3NZ,University of Massachusetts,Lowell,Computer Science,DEPT1,03/30/1982,no,JOB1,Professor,131399,2015
1431,Jordan Young,KN0XV3NZ,University of Massachusetts,Amherst,Computer Science,DEPT1,12/18/1997,yes,JOB3,Administrator,345930,2020
1432,Rebecca Smith,NELK7SCK,University of Texas,Houston,Biology,DEPT5,02/19/1992,no,JOB3,Administrator,409629,2019
1433,Daniel Davis,NELK7SCK,University of Texas,Austin,Biology,DEPT5,08/03/1957,yes,JOB7,Scientist,248094,2017
1433,Daniel Davis,NELK7SCK,University of Texas,Austin,Biology,DEPT5,08/03/1957,no,JOB3,Administrator,363920,2021
1433,Daniel Davis,NELK7SCK,University of Texas,Austin,Biology,DEPT5,08/03/1957,no,JOB1,Professor,184502,2022
1433,Daniel Davis,NELK7SCK,University of Texas,Austin,Biology,DEPT5,08/03/1957,no,JOB6,Researcher,341531,2013
1434,Jessica Williams,7R3NFGWK,University of California,Santa Barbara,Computer Science,DEPT1,01/22/1991,no,JOB4,Coordinator,311687,2020
